country_code,country_name,year,who_adult_mortality_per_1000,who_adult_obesity_pct,who_alcohol_consumption_litres_per_capita,who_child_overweight_pct,who_child_stunting_pct,who_dtp3_immunization_pct,who_hale_birth_years,who_health_expenditure_pct_gdp,who_health_expenditure_per_capita_usd,who_hepatitis_b_under5_pct,who_hospital_beds_per_10000,who_insufficient_physical_activity_pct,who_life_expectancy_birth_years,who_maternal_mortality_per_100k,who_mcv1_immunization_pct,who_medical_doctors_per_10000,who_neonatal_mortality_per_1000_live_births,who_nursing_midwifery_per_10000,who_pm25_exposure,who_premature_ncd_mortality_pct,who_road_traffic_mortality_per_100k,who_safely_managed_sanitation_pct,who_safely_managed_water_pct,who_skilled_birth_attendance_pct,who_suicide_rate_per_100k,who_tuberculosis_incidence_per_100k,who_uhc_service_coverage_index,who_under5_mortality_per_1000_live_births
ALB,ALB,2003,88.00030239,13.939592,4.93049982,22.9,29.3,97.0,65.5234809,5.84188986,105.43667603,,30.512229586,20.446991,74.94215534,13.41151553,93.0,11.86,11.205628034,36.04,,16.6,,24.576771091,48.885442622,,4.574336132,20.0,55.0,22.851852456
ALB,ALB,2004,84.62418597,14.296153,5.120242771,23.7,28.5,97.0,65.92134518,5.82433939,136.50724792,,30.351800115,20.512486,75.42557931,12.8660531,96.0,11.94,10.919337786,35.94,,16.1,,25.095910319,50.717678461,,4.482943763,20.0,55.0,21.413246707
ALB,ALB,2005,113.1159484,14.670241,5.298779704,24.2,27.5,98.0,64.96990288,5.6621623,149.97515869,,30.180524005,20.59063,74.20683098,12.19078709,97.0,,10.529888664,36.2,,19.4,,25.871434,52.578334986,100.0,6.885606704,19.0,55.0,19.959200252
ALB,ALB,2006,113.2437487,15.065223,5.544122576,24.4,26.1,97.0,65.01865353,5.56553745,164.22090149,,30.627981795,20.683088,74.22366059,11.41079466,95.0,11.89,9.988298452,41.78,,20.5,,26.659143842,54.467082469,,6.84389869,17.0,56.0,18.509719534
ALB,ALB,2007,112.064854,15.48035,5.732252912,24.4,24.5,98.0,65.29891872,5.85639858,209.31910706,,30.404709141,20.790276,74.53678554,10.43994166,97.0,12.0,9.243357901,42.17,,20.4,,27.424421679,56.383842922,,6.923910903,16.0,56.0,17.103382759
ALB,ALB,2008,110.6006971,15.914817,5.90208636,24.1,22.8,99.0,65.68039053,5.44421673,237.10340881,,30.378227645,20.912361,74.9883157,9.739621599,98.0,,8.295975251,,,20.0,,28.167234973,58.328480679,,6.930883492,16.0,56.0,15.764067329
ALB,ALB,2009,107.9545403,16.363885,5.827175035,23.5,21.0,98.0,66.14646997,5.75751925,236.94244385,,29.731685467,21.049074,75.55770059,9.4136967,97.0,12.31,7.348155604,42.06,,19.5,,28.888262954,60.300907435,99.0,6.798613323,17.0,57.0,14.48681293
ALB,ALB,2010,104.6575808,16.827813,5.675308306,22.7,19.3,99.0,66.66637374,6.16333199,253.98246765,,29.73301406,21.201094,76.21290189,9.366513137,99.0,12.4,6.650606818,40.45,20.051069615,18.9,,29.586715861,62.300630147,,6.484419909,17.0,58.0,13.280329596
ALB,ALB,2011,103.2601551,17.304528,5.233942489,21.8,17.8,99.0,67.00329306,6.11026192,273.75292969,,28.761806629,21.368465,76.61868023,9.451179409,99.0,12.3,6.270311607,42.01,21.517067957,18.7,,30.263243327,64.327399367,,6.576724348,16.0,59.0,12.17253257
ALB,ALB,2012,80.11332983,17.79139,4.955797562,20.9,16.5,99.0,67.74143899,6.08504725,260.68319702,,28.749101376,21.55283,77.34194982,9.795039287,98.0,12.7,6.065717226,44.25,22.342026487,14.0,,30.917559604,66.380852853,,4.070519164,16.0,60.0,11.220986192
ALB,ALB,2013,77.47723598,18.28607,4.650249032,19.8,15.5,99.0,68.09931881,6.20897436,276.0765686,,28.773158076,21.753124,77.77410839,9.936336943,99.0,12.74,5.927050733,42.84,17.88641422,13.5,,34.328410645,68.459831826,,4.031742765,18.0,61.0,10.477153639
ALB,ALB,2014,75.8781579,18.786749,4.632489838,18.8,14.6,99.0,68.32573611,6.35884142,293.1267395,,28.5665285,21.970249,78.01445206,9.713074758,98.0,,5.894199611,,16.781508592,13.2,,37.749122366,70.563257354,,3.771601267,16.0,61.0,9.934817332
ALB,ALB,2015,71.24988247,19.295518,4.603097368,17.8,13.7,99.0,68.19152535,6.38810158,253.93347168,0.2,28.371984873,22.206703,77.76638448,9.139483991,97.0,,6.035162098,,17.123294016,13.3,,41.179391965,70.591972903,,3.556464241,16.0,62.0,9.586262855
ALB,ALB,2016,69.67000028,19.808628,4.642766312,16.9,12.9,99.0,68.302619,6.65018797,275.43676758,0.2,28.200022775,22.460785,77.87870915,8.474855766,96.0,12.12,6.33926989,36.35,16.798990443,12.5,,44.618113755,70.61650673,,3.418413733,16.0,62.0,9.40075266
ALB,ALB,2017,66.99295936,20.317101,4.638907145,16.1,12.0,99.0,68.34923347,6.50111914,295.52346802,0.2,28.18598402,22.729418,77.91038596,7.853670701,96.0,,6.686182761,,18.572058985,12.0,,48.064611316,70.636940765,,3.258019964,20.0,64.0,9.336307014
ALB,ALB,2018,64.6182878,20.823875,4.687684543,15.6,11.1,99.0,68.39032778,6.59002447,349.21127319,0.2,28.280386645,23.010658,77.93851855,7.376224284,94.0,,6.960454043,,18.224718487,11.6,,51.518282201,70.653352052,99.8,3.10669304,17.0,66.0,9.344314103
ALB,ALB,2019,62.77491216,21.333864,4.542549537,15.2,10.2,99.0,68.40525475,6.78144073,366.34014893,0.2,28.384630636,23.305368,77.9406744,7.109886363,95.0,16.45,7.130599353,50.81,15.483575412,11.3,,54.813272672,70.665853939,,2.991295645,16.0,67.0,9.386669628
ALB,ALB,2020,73.33239052,21.859589,4.438006483,15.0,9.3,98.0,67.15342179,7.46513748,396.17477417,0.2,29.018600944,23.615814,76.53104591,7.033476047,91.0,18.79,7.185830038,58.21,13.776568757,10.4,,58.036969087,70.674536897,100.0,2.474399534,15.0,68.0,9.435272143
ALB,ALB,2021,85.57560614,22.402602,4.254108944,15.1,8.6,98.0,66.68795531,7.35750389,465.57043457,0.2,,23.940998,76.39089034,13.80074386,87.0,,7.125218912,,15.479561325,10.0,10.8,60.988498614,70.705796229,100.0,2.128192159,15.0,69.0,9.456832494
ALB,ALB,2022,,22.960679,4.25939778,15.3,8.1,97.0,,7.53646231,506.86920166,0.2,,24.279688,,7.99804587,86.0,,6.998703786,,14.276272207,,,63.931847492,70.736069142,100.0,,15.0,70.0,9.436385245
ALB,ALB,2023,,23.535688,4.269192139,15.9,7.7,97.0,,7.05240345,590.62799072,0.2,,,,6.86681461,83.0,,6.868882649,,13.155016655,,,66.60009996,70.765394537,,,15.0,71.0,9.357239088
ALB,ALB,2024,,24.125049,4.269192139,16.7,7.4,97.0,,,,0.1,,,,,81.0,,6.735194135,,,,,69.278337535,70.79373639,,,15.0,,9.227080334
ALB,ALB,2025,,,,,,96.0,,,,,,,,,81.0,,,,,,,,,,,,,
AND,AND,1980,,10.086311,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,AND,1981,,10.145311,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,AND,1982,,10.211958,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,AND,1983,,10.282018,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,AND,1984,,10.356744,,,,,,,,,,,,,,,,,,,,,,,,,,
AND,AND,1985,,10.435827,,,,,,,,,,,,20.71285011,,,,,,,,,,,,,,17.181612387
AND,AND,1986,,10.519014,,,,,,,,,,,,19.49138165,,,,,,,,,,,,,,16.277740285
AND,AND,1987,,10.607924,,,,,,,,,,,,18.580207,,,,,,,,,,,,,,15.379421893
AND,AND,1988,,10.701126,,,,,,,,,,,,17.80503845,,,,,,,,,,,,,,14.500029774
AND,AND,1989,,10.809563,,,,,,,,,,,,20.20299842,,,6.768975583,,,,,,,,,,,13.80136439
AND,AND,1990,,10.938172,,,,,,,,,,,,16.40147195,,,6.335406807,,,,,,,,,,,13.023735643
AND,AND,1991,,11.084513,,,,,,,,,,,,17.65971283,,,5.995318558,,,,,,,,,,,12.274080411
AND,AND,1992,,11.249894,,,,,,,,,,,,16.50264885,,,5.669094088,,,,,,,,,,,11.568015446
AND,AND,1993,,11.434902,,,,,,,,,,,,15.58256655,,,5.352303773,,,,,,,,,,,10.958777955
AND,AND,1994,,11.65421,,,,,,,,,,,,15.22707259,,,5.037807801,,,,,,,,,,,10.349512461
AND,AND,1995,,11.905422,,,,,,,,,,,,15.13563403,,22.38,4.756168966,24.57,,,,,,,,,,9.800469456
AND,AND,1996,,12.184529,,,,,,,,,,,,14.97887999,,,4.472975102,,,,,,,,,,,9.304382505
AND,AND,1997,,12.491588,,,,,,,,,,,,12.55926956,,24.42,4.215750987,26.89,,,,,,,,,,8.811184697
AND,AND,1998,,12.818201,,,,,,,,,,,,12.40518481,,24.77,3.962484051,28.59,,,,,,,,,,8.371937414
AND,AND,1999,,13.159904,,,,,,,,,,,,12.29593909,,,3.713429417,31.05,,,,,,,,,,7.981932155
AND,AND,2000,,13.510743,13.981627515,,,98.0,,5.93342304,1294.09118652,,32.114210919,35.909992,,14.01728471,97.0,25.57,3.484573349,33.03,,,,21.280179517,90.639997947,,,18.0,69.0,7.572375399
AND,AND,2001,,13.866684,13.981627515,,,96.0,,5.86402225,1378.70837402,,25.958648329,35.523819,,13.86894343,97.0,26.56,3.273554612,32.47,,,,26.187080124,90.639998357,,,15.0,69.0,7.207315004
AND,AND,2002,,14.223811,13.84752933,,,97.0,,5.99621153,1590.68554688,,36.826599327,35.126732,,13.58630494,98.0,30.53,3.082553736,32.93,,,,31.093981441,90.640000707,,,7.5,70.0,6.847946296
AND,AND,2003,,14.580852,13.57514865,,,99.0,,5.54293585,1888.13574219,,33.521803559,34.726311,,12.51906664,96.0,35.11,2.930825046,30.94,,,,36.000882077,90.640000702,,,16.0,70.0,6.505751759
AND,AND,2004,,14.940761,13.468450197,,,99.0,,5.27989149,2060.26928711,,27.709773748,34.323097,,11.67509819,98.0,32.17,2.803261532,29.88,,,,40.907780457,90.639995697,,,9.4,71.0,6.193486143
AND,AND,2005,,15.288804,13.420485471,,,98.0,,5.58296251,2279.53051758,,26.602613771,33.915882,,12.66888026,94.0,32.95,2.692350144,34.37,,,,45.814685258,90.64000447,,,13.0,71.0,5.914958237
AND,AND,2006,,15.617049,13.313577078,,,93.0,,4.95078182,2151.95092773,,25.876471253,33.509991,,10.71289386,91.0,30.65,2.601562882,32.54,,,,50.721584231,90.64000113,,,15.0,71.0,5.613151593
AND,AND,2007,,15.919341,13.157500057,,,96.0,,4.94078732,2388.17407227,,26.251205724,33.103691,,11.73938527,94.0,30.4,2.504953051,34.19,,,,55.628484748,90.640000895,,,6.1,71.0,5.322222849
AND,AND,2008,,16.185382,12.869998173,,,99.0,,5.6787138,2790.11254883,,25.624753032,32.688747,,11.59507222,98.0,,2.400933882,,,,,60.535385407,90.640000911,,,4.8,72.0,5.043144466
AND,AND,2009,,16.403723,12.562051844,,,99.0,,6.09363031,2679.67358398,,,32.263737,,11.49842376,98.0,31.7,2.299454429,37.07,,,,65.514330098,90.639997436,,,9.5,72.0,4.796804174
AND,AND,2010,,16.561629,12.398609983,,,99.0,,7.68835258,3286.52954102,,,31.829161,,12.13678288,99.0,29.49,2.20388814,38.41,13.112073626,,,70.504081909,90.639998226,,,8.7,72.0,4.548273911
AND,AND,2011,,16.679117,12.221772983,,,99.0,,7.62052774,3555.52319336,,,31.382435,,10.94157238,99.0,31.36,2.111385943,38.82,13.557547864,,,75.504640655,90.640002214,,,3.9,71.0,4.330310432
AND,AND,2012,,16.78223,12.031743246,,,99.0,,6.71966314,2788.69238281,,,30.928501,,11.05368672,98.0,31.12,2.0385146,39.71,12.906136602,,,80.515997135,90.639998443,,,12.0,72.0,4.104224592
AND,AND,2013,,16.860825,11.949366032,,,96.0,,6.79758358,2886.97241211,,,30.483568,,9.486657516,95.0,31.65,1.948931388,41.89,11.440946329,,,85.538165943,90.640003743,,,6.6,69.0,3.901566678
AND,AND,2014,,16.916321,11.927626324,,,97.0,,6.77313089,3005.21557617,,,30.051455,,9.705653359,96.0,32.97,1.861733341,42.74,11.179022489,,,90.571134573,90.640004089,,,8.1,72.0,3.707966038
AND,AND,2015,,16.960308,12.047088918,,,97.0,,6.91368532,2672.49731445,0.0,,29.632933,,9.927322349,96.0,37.54,1.781103071,44.18,11.711303948,,,95.614903729,90.640000929,100.0,,5.5,72.0,3.509487096
AND,AND,2016,,16.997506,12.091431427,,,98.0,,6.94162941,2785.64599609,0.0,,29.231049,,9.825760977,97.0,40.58,1.704310997,44.74,10.628651596,,,99.963637346,90.640000891,100.0,,5.5,72.0,3.362617947
AND,AND,2017,,17.023493,12.023544243,,,99.0,,7.07158232,2876.24194336,0.0,,28.846487,,11.10385503,99.0,41.19,1.639213336,44.99,11.23045013,,,100.0,90.640002944,100.0,,1.4,72.0,3.225375208
AND,AND,2018,,17.036247,11.934654725,,,99.0,,7.37781096,3159.16162109,0.0,,28.479269,,10.77858646,99.0,45.35,1.577005215,45.08,10.719138742,,,100.0,90.640003091,,,2.7,73.0,3.098307498
AND,AND,2019,,17.040883,11.392622088,,,99.0,,7.32238626,3021.078125,0.0,,28.132069,,10.64150465,99.0,43.92,1.516508561,48.24,10.454506381,,,100.0,90.640004494,,,6.5,74.0,2.987352463
AND,AND,2020,,17.045289,11.236514221,,,99.0,,8.78462029,3282.02587891,0.0,,27.805143,,48.44802564,98.0,45.87,1.463705609,48.45,9.730492349,,,99.999995218,90.639995666,,,2.6,74.0,2.882772565
AND,AND,2021,,17.058057,11.264510539,,,99.0,,8.64671707,3668.44750977,0.0,,27.495447,,17.81421741,99.0,47.58,1.396831322,48.21,10.663646649,,2.5,100.0,90.640004783,,,2.6,74.0,2.777798099
AND,AND,2022,,17.071925,11.604962216,,,98.0,,7.52135801,3190.11328125,0.0,,27.208549,,16.60145821,98.0,51.57,1.34026221,46.68,11.197516022,,,99.999996315,90.63999666,,,5.0,74.0,2.685471153
AND,AND,2023,,17.085837,11.585363166,,,98.0,,7.69928026,3605.19799805,0.0,,,,10.62672111,99.0,50.43,1.289192074,47.22,8.647357862,,,100.0,90.640003147,,,4.9,75.0,2.59887498
AND,AND,2024,,17.106962,11.585363166,,,98.0,,,,0.0,,,,,98.0,51.16,1.245466094,49.45,,,,100.0,90.640001806,,,4.9,,2.50713368
AND,AND,2025,,,,,,98.0,,,,,,,,,99.0,,,,,,,,,,,,,
ARE,ARE,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.290758002
ARE,ARE,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.720217488
ARE,ARE,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.25422349
ARE,ARE,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.688543156
ARE,ARE,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.953773656
ARE,ARE,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.006435455
ARE,ARE,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.19893751
ARE,ARE,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.578018036
ARE,ARE,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.162091158
ARE,ARE,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.116696081
ARE,ARE,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.480703346
ARE,ARE,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.402715641
ARE,ARE,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.090731182
ARE,ARE,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.493643525
ARE,ARE,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.560168179
ARE,ARE,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.259303194
ARE,ARE,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.458165955
ARE,ARE,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.133059527
ARE,ARE,1978,,,,,,,,,,,,,,,,,16.685157954,,,,,,,,,,,42.317660092
ARE,ARE,1979,,,,,,,,,,,,,,,,,15.721647534,,,,,,,,,,,37.928111621
ARE,ARE,1980,,12.776726,,,,,,,,,,,,,,,14.392395838,,,,,,,,,,,34.043012332
ARE,ARE,1981,,13.279523,,,,,,,,,,,,,,,13.085098748,,,,,,,,,,,30.664538886
ARE,ARE,1982,,13.857964,,,,,,,,,,,,,,,11.996753847,,,,,,,,,,,27.740541455
ARE,ARE,1983,,14.463326,,,,,,,,,,,,,,,11.057684272,,,,,,,,,,,25.235728168
ARE,ARE,1984,,15.094648,,,,,,,,,,,,,,,10.268068265,,,,,,,,,,,23.1119655
ARE,ARE,1985,,15.748838,,,,,,,,,,,,19.17063574,,,9.630337682,,,,,,,,,,,21.276726785
ARE,ARE,1986,,16.347985,,,,,,,,,,,,19.2852739,,,9.122611794,,,,,,,,,,,19.69224272
ARE,ARE,1987,,16.896649,,,,,,,,,,,,19.01953921,,,8.732920909,,,,,,,,,,,18.313715901
ARE,ARE,1988,,17.465788,,,,,,,,,,,,19.02077538,,,8.403608297,,,,,,,,,,,17.106762492
ARE,ARE,1989,,18.057032,,,,,,,,,,,,18.68187527,,,8.121883234,,,,,,,,,,,16.063437805
ARE,ARE,1990,,18.667667,,,,,,,,,,,,18.59936637,,,7.865771024,27.28,,,,,,,,,,15.139878919
ARE,ARE,1991,,19.294435,,,,,,,,,,,,18.57153543,,,7.592045347,36.99,,,,,,,,,,14.349490977
ARE,ARE,1992,,19.933303,,,,,,,,,,,,18.56979697,,,7.302746333,38.85,,,,,,,,,,13.660461984
ARE,ARE,1993,,20.57936,,,,,,,,,,,,18.67335984,,,6.98795081,37.26,,,,,,,,,,13.07104615
ARE,ARE,1994,,21.237703,,,,,,,,,,,,18.60078221,,,6.650530037,36.54,,,,,,,,,,12.572079885
ARE,ARE,1995,,21.909964,,,,,,,,,,,,17.76305165,,,6.362688282,35.52,,,,,,,,,,12.14026368
ARE,ARE,1996,,22.617881,,,,,,,,,,,,16.21235236,,,6.187836129,34.84,,,,,,,,,,11.775149054
ARE,ARE,1997,,23.352006,,,,,,,,,,,,14.37401739,,,6.134916993,33.67,,,,,,,,,,11.465590408
ARE,ARE,1998,,24.086906,,,,,,,,,,,,12.24221298,,,6.111634286,40.42,,,,,,,,,,11.195375174
ARE,ARE,1999,,24.813531,,,,,,,,,,,,10.25350627,,,6.017126384,33.07,,,,,,,,,,10.956705302
ARE,ARE,2000,64.28909794,25.519553,0.467565966,,,94.0,67.45345628,2.39504457,706.03112793,,19.747628796,45.941826,78.11838329,8.305482348,94.0,16.16,5.869917348,30.51,,11.6,,98.447691236,98.192690113,,2.443874582,8.1,73.0,10.742917006
ARE,ARE,2001,62.80510729,26.194042,0.467565966,,,94.0,67.55727191,2.48436403,689.29278564,,19.776581563,47.054634,78.27568092,6.710383491,94.0,17.59,5.729187122,32.98,,11.2,,98.447429366,98.194507837,,2.379995482,4.6,74.0,10.539944973
ARE,ARE,2002,61.36505481,26.829341,0.46798613,,,94.0,67.60954315,2.71770859,754.26220703,,19.487822322,48.168442,78.35124382,5.489279819,94.0,17.61,5.636986627,33.39,,11.5,,98.447163943,98.218825515,,2.273872297,4.9,74.0,10.339021549
ARE,ARE,2003,59.89807691,27.424902,0.500736949,,,94.0,67.74579149,2.64634395,784.89343262,,19.527891109,49.275856,78.5604186,4.69062173,94.0,18.38,5.567006233,35.02,,10.7,,98.446906603,98.243335184,,2.159680094,5.7,74.0,10.151099641
ARE,ARE,2004,58.37304437,27.984449,0.592193851,,,94.0,67.96096353,2.46225643,821.74920654,,17.554887529,50.377232,78.88949949,4.128206583,94.0,17.62,5.510741654,30.79,,10.4,,98.446653605,98.268033286,100.0,2.18517388,4.0,74.0,9.961895829
ARE,ARE,2005,56.90350841,28.491634,0.67447701,,,94.0,68.29524509,2.3202107,898.36480713,,13.104533144,51.419193,79.38497277,3.747222641,92.0,14.94,5.428698239,29.51,,9.8,,98.446400163,98.292897972,,2.198727604,4.1,71.0,9.774482449
ARE,ARE,2006,55.49528016,28.960478,0.693888755,,,92.0,68.77331134,2.3254137,1031.14904785,,,52.375637,80.09096187,3.364514001,92.0,14.07,5.269675856,29.63,,9.3,,98.446157598,98.317953101,,2.122716668,3.3,71.0,9.584797855
ARE,ARE,2007,53.9923888,29.392409,0.740397137,,,92.0,69.11095061,2.56602693,1176.49328613,,14.840060875,53.392265,80.5952165,3.126304801,92.0,15.41,5.003845132,32.69,,8.5,,98.445916629,98.343145854,,1.829785093,3.1,72.0,9.391875809
ARE,ARE,2008,52.42693737,29.780784,0.71336734,,,92.0,69.25180552,2.92857623,1465.82446289,,13.954405665,54.608231,80.7993244,3.14776497,92.0,18.45,4.604657627,31.7,,7.7,,98.44568714,98.368477151,,1.89456285,2.6,72.0,9.19994792
ARE,ARE,2009,50.85327352,30.227914,0.778305144,,,93.0,69.18943128,4.05000162,1531.02209473,,13.748193509,55.922962,80.73659279,3.381994682,93.0,17.92,4.078963216,34.52,,7.6,,98.445459345,98.393942573,,2.019204604,3.0,73.0,9.004883058
ARE,ARE,2010,49.6856964,30.668214,0.793938259,,,94.0,68.99058021,3.74433136,1619.98864746,,12.724887048,56.908012,80.45344335,3.479950583,94.0,17.49,3.603576505,32.69,35.106621065,8.0,,98.445234777,98.419528993,,2.151918104,3.2,72.0,8.804911219
ARE,ARE,2011,48.94244361,30.966508,0.874056628,,,95.0,68.87477264,3.56666398,1787.59997559,,12.628765277,57.686615,80.25767057,3.518747902,95.0,17.86,3.420220613,35.49,35.259343081,8.3,,98.445517776,98.445243825,,2.221978227,2.4,74.0,8.601060682
ARE,ARE,2012,47.74235703,31.232703,0.895843357,,,96.0,68.91491814,3.33596373,1711.38525391,,12.851594825,58.49691,80.30618497,3.579856367,96.0,18.01,3.588348113,36.7,36.821571866,8.3,,98.445805748,98.471065609,,2.254673108,1.7,76.0,8.390112369
ARE,ARE,2013,46.40181993,31.437996,0.912936559,,,98.0,69.0866452,3.50222182,1789.68579102,,12.461929508,59.316189,80.56393138,3.559014795,98.0,20.45,3.895026903,39.23,33.782212652,8.3,,98.446103438,98.496999196,100.0,2.182932963,1.6,79.0,8.167337115
ARE,ARE,2014,45.21386656,31.604528,0.935292872,,,99.0,69.15068583,3.53405499,1776.7310791,,12.887159594,60.131256,80.64754288,3.401704862,99.0,22.32,4.112682717,44.29,32.418510621,8.4,,98.446401368,98.523036218,100.0,2.076645965,1.1,80.0,7.919732009
ARE,ARE,2015,45.14420696,31.76173,0.94958656,,,99.0,69.19646165,3.46609354,1479.49743652,0.0,14.333747606,60.934013,80.71356774,3.254161912,99.0,23.61,4.171322645,53.21,36.650163355,8.4,,98.446710746,98.54916405,100.0,2.075518173,1.0,81.0,7.644525567
ARE,ARE,2016,43.94464863,31.934652,0.973392818,,,99.0,69.2372599,3.89580107,1592.91906738,0.0,13.941066384,61.724548,80.78348374,3.120676283,99.0,24.58,4.076884033,57.33,33.520926507,8.4,,98.447020611,98.575381585,,2.010883317,1.0,81.0,7.338927203
ARE,ARE,2017,43.60425466,32.012638,0.980848271,,,97.0,69.33998282,4.00854969,1695.203125,0.0,14.551136899,62.484783,80.92702059,2.974792036,99.0,25.02,3.854645114,58.39,34.840731093,8.6,,98.447338274,98.601689643,,2.084003581,1.0,82.0,7.004559325
ARE,ARE,2018,43.02894815,31.999642,0.838460853,,,99.0,69.51205887,4.09854221,1872.58422852,0.0,15.979679189,63.210701,81.16639668,2.798113415,99.0,26.05,3.575327805,59.01,36.20722236,8.7,,98.447660352,98.628067577,99.2,2.099894363,1.2,83.0,6.653989738
ARE,ARE,2019,42.76010535,31.937364,0.804623154,,,99.0,69.6863442,4.40291262,1962.46728516,0.0,18.34854559,63.919903,81.41096307,2.721322133,99.0,27.1,3.288669274,59.87,34.281488774,8.7,,98.447984026,98.630444491,100.0,2.052192593,1.2,84.0,6.298463845
ARE,ARE,2020,54.89491798,31.898195,0.753547188,,,90.0,68.60732431,5.82477045,2154.41113281,0.0,19.055876317,64.645859,80.1312721,6.462641671,99.0,28.3,3.027827988,62.49,32.289006875,9.6,,98.448316243,98.632753459,100.0,2.072482474,0.85,84.0,5.947555599
ARE,ARE,2021,51.58484889,31.891075,0.811192087,,,96.0,67.27370093,5.30494308,2249.96313477,0.0,18.758705513,65.394524,78.30645695,6.389151983,99.0,27.86,2.805961002,61.09,33.659551248,11.6,5.9,98.448656618,98.6349941,100.0,1.695641491,0.82,84.0,5.612343947
ARE,ARE,2022,,31.817931,0.698264795,,,96.0,,4.56536388,2240.9050293,0.0,18.650499386,66.137848,,2.415341791,98.0,29.15,2.626891933,61.87,35.528974406,,,98.449000491,98.637171251,100.0,,0.77,84.0,5.305181204
ARE,ARE,2023,,31.707385,0.642854173,,,96.0,,4.97095108,2401.52026367,0.0,,,,2.53868535,98.0,29.92,2.48363706,61.56,34.01493823,,,98.449341785,98.639269318,,,0.76,84.0,5.032721622
ARE,ARE,2024,,31.609392,0.642854173,,,98.0,,,,0.0,,,,,98.0,,2.360792309,,,,,98.449699821,98.641317233,,,0.63,,4.78920132
ARE,ARE,2025,,,,,,98.0,,,,,,,,,98.0,,,,,,,,,,,,,
ARG,ARG,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.561905288
ARG,ARG,1970,,,,,,,,,,,,,,,,,24.829671638,,,,,,,,,,,71.769267667
ARG,ARG,1971,,,,,,,,,,,,,,,,,24.288691749,,,,,,,,,,,70.829300392
ARG,ARG,1972,,,,,,,,,,,,,,,,,23.606946462,,,,,,,,,,,69.666523778
ARG,ARG,1973,,,,,,,,,,,,,,,,,22.89038863,,,,,,,,,,,68.136908552
ARG,ARG,1974,,,,,,,,,,,,,,,,,22.403536325,,,,,,,,,,,66.074463029
ARG,ARG,1975,,,,,,,,,,,,,,,,,22.396144717,,,,,,,,,,,63.301544815
ARG,ARG,1976,,,,,,,,,,,,,,,,,22.547464221,,,,,,,,,,,59.831464717
ARG,ARG,1977,,,,,,,,,,,,,,,,,22.329046439,,,,,,,,,,,55.704954349
ARG,ARG,1978,,,,,,,,,,,,,,,,,21.504270772,,,,,,,,,,,51.171062891
ARG,ARG,1979,,,,,,,,,,,,,,,,,20.160828762,,,,,,,,,,,46.754014371
ARG,ARG,1980,,8.6706124,,,,,,,,,,,,,,,18.492027635,,,,,,,,,,,42.824768782
ARG,ARG,1981,,9.0075545,,,,,,,,,,,,,,,16.999923199,,,,,,,,,,,39.439675113
ARG,ARG,1982,,9.3600556,,,,,,,,,,,,,,,16.135257296,,,,,,,,,,,36.53438398
ARG,ARG,1983,,9.7294033,,,,,,,,,,,,,,,15.784824948,,,,,,,,,,,34.070935942
ARG,ARG,1984,,10.114524,,,,,,,,,,,,,,,16.029208472,,,,,,,,,,,32.092602518
ARG,ARG,1985,,10.514537,,,,,,,,,,,,79.58969007,,,16.586073379,,,,,,,,,,,30.610659275
ARG,ARG,1986,,10.929471,,,,,,,,,,,,76.41929364,,,17.050537043,,,,,,,,,,,29.613402101
ARG,ARG,1987,,11.358259,,,,,,,,,,,,73.2558027,,,17.012875504,,,,,,,,,,,29.096056202
ARG,ARG,1988,,11.80362,,,,,,,,,,,,70.37779839,,,16.357720632,,,,,,,,,,,28.968699852
ARG,ARG,1989,,12.265365,,,,,,,,,,,,67.61405585,,,15.509130882,,,,,,,,,,,28.952254548
ARG,ARG,1990,,12.742326,,,,,,,,,,,,67.59089446,,,14.924122372,,,,,,,,,,,28.778947779
ARG,ARG,1991,,13.233514,,,,,,,,,,,,66.57681611,,,14.679135655,,,,,,,,,,,28.331463585
